(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Endgültig;;;;;;;;;;;;;;;
Stand:;14.03.2025;10:50;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;FDP;4;2;4416;3,1723;15117;11,116913;-70,787855;-7,944613;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Die Linke;5;1;14229;10,297289;11330;8,345671;25,586937;1,951618;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Die Linke;5;2;10864;7,804317;11166;8,211381;-2,704639;-0,407064;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;GRÜNE;6;1;3828;2,77026;5617;4,137479;-31,849742;-1,367219;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;GRÜNE;6;2;4523;3,249165;6138;4,513833;-26,311502;-1,264668;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;FREIE WÄHLER;7;1;;;6642;4,892493;;-4,892493;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;FREIE WÄHLER;7;2;2813;2,020761;4477;3,292348;-37,167746;-1,271587;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Tierschutzpartei;8;2;1606;1,153694;2527;1,858334;-36,446379;-0,70464;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Die PARTEI;9;1;;;2724;2,006497;;-2,006497;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Die PARTEI;9;2;581;0,41737;1664;1,223691;-65,084135;-0,806321;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;PIRATEN;10;2;179;0,128587;362;0,266212;-50,552486;-0,137624;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Volt;11;2;450;0,323264;160;0,117663;181,25;0,205602;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;PdH;12;2;126;0,090514;171;0,125752;-26,315789;-0,035238;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;MLPD;13;2;32;0,022988;52;0,03824;-38,461538;-0,015253;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;392;0,281599;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;BSW;15;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;BSW;15;2;14547;10,450056;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;dieBasis;16;1;;;2213;1,630095;;-1,630095;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;dieBasis;16;2;;;1816;1,335471;;-1,335471;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Bündnis C;17;2;;;708;0,520657;;-0,520657;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Team Todenhöfer;18;2;;;266;0,195614;;-0,195614;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;ÖDP;19;1;;;805;0,592963;;-0,592963;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;ÖDP;19;2;;;381;0,280184;;-0,280184;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Verjüngungsforschung;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;Partei;Verjüngungsforschung;20;2;;;581;0,427262;;-0,427262;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;System-Gruppe;Übrige;1000;1;;;0;0;;0;;AfD
BT;23.02.2025;Wahlkreis;162;Chemnitzer Umland – Erzgebirgskreis II;LAND;14;System-Gruppe;Übrige;1000;2;;;1035;0,76113;;-0,76113;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Wahlberechtigte;-4;;202990;;210941;;-3,7693;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Wählende;-3;;164320;80,9498;161756;76,683054;1,585103;4,266747;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Ungültige;-2;1;1683;1,024221;2261;1,397784;-25,56391;-0,373563;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Ungültige;-2;2;1503;0,914679;2121;1,311234;-29,137199;-0,396556;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Gültige;-1;1;162637;98,975779;159495;98,602216;1,969968;0,373563;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Gültige;-1;2;162817;99,085321;159635;98,688766;1,993297;0,396556;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;AfD;1;1;75876;46,653591;50571;31,70695;50,03856;14,94664;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;AfD;1;2;75153;46,157956;48794;30,565979;54,020986;15,591978;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;SPD;2;1;10741;6,604278;23650;14,828051;-54,58351;-8,223773;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;SPD;2;2;10740;6,596363;28848;18,071225;-62,770383;-11,474862;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;CDU;3;1;40716;25,034894;40550;25,423994;0,409371;-0,389101;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;CDU;3;2;33584;20,626839;31340;19,632286;7,160179;0,994553;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;FDP;4;1;3579;2,200606;11914;7,469827;-69,959711;-5,26922;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;FDP;4;2;4798;2,946867;16210;10,154415;-70,400987;-7,207548;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Die Linke;5;1;11121;6,837927;12787;8,017179;-13,028857;-1,179252;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Die Linke;5;2;11360;6,977158;12078;7,56601;-5,944693;-0,588852;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;GRÜNE;6;1;2597;1,596808;4001;2,508543;-35,091227;-0,911735;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;GRÜNE;6;2;3646;2,239324;5194;3,253672;-29,80362;-1,014349;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;FREIE WÄHLER;7;1;5544;3,408818;8210;5,147497;-32,472594;-1,738678;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;FREIE WÄHLER;7;2;3780;2,321625;5079;3,181633;-25,575901;-0,860008;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Tierschutzpartei;8;2;1897;1,165112;2966;1,857989;-36,041807;-0,692877;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Die PARTEI;9;1;;;2422;1,518543;;-1,518543;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Die PARTEI;9;2;574;0,352543;1650;1,033608;-65,212121;-0,681065;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;PIRATEN;10;2;177;0,108711;397;0,248692;-55,415617;-0,139981;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Volt;11;2;392;0,240761;248;0,155354;58,064516;0,085407;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;PdH;12;2;102;0,062647;150;0,093964;-32;-0,031317;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;MLPD;13;2;53;0,032552;58;0,036333;-8,62069;-0,003781;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;530;0,325519;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;BSW;15;1;10288;6,325744;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;BSW;15;2;16031;9,846023;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Einzelbewerber/Wählergruppe;EB:Schubert;16;1;2175;1,337334;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Einzelbewerber/Wählergruppe;EB:Schubert;16;2;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;dieBasis;17;1;;;2313;1,450202;;-1,450202;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;dieBasis;17;2;;;1958;1,226548;;-1,226548;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Bündnis C;18;1;;;2069;1,297219;;-1,297219;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Bündnis C;18;2;;;1940;1,215272;;-1,215272;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Team Todenhöfer;19;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Team Todenhöfer;19;2;;;323;0,202337;;-0,202337;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;ÖDP;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;ÖDP;20;2;;;256;0,160366;;-0,160366;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Verjüngungsforschung;21;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;Partei;Verjüngungsforschung;21;2;;;673;0,421587;;-0,421587;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Übrige;1000;1;;;1008;0,631995;;-0,631995;;AfD
BT;23.02.2025;Wahlkreis;163;Erzgebirgskreis I;LAND;14;System-Gruppe;Übrige;1000;2;;;1473;0,92273;;-0,92273;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Wahlberechtigte;-4;;189565;;197831;;-4,178314;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Wählende;-3;;150838;79,570596;147142;74,377625;2,511859;5,19297;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Ungültige;-2;1;1198;0,79423;1854;1,260007;-35,382956;-0,465778;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Ungültige;-2;2;960;0,636444;1596;1,084667;-39,849624;-0,448222;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Gültige;-1;1;149640;99,20577;145288;98,739993;2,99543;0,465778;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Gültige;-1;2;149878;99,363556;145546;98,915333;2,976379;0,448222;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;AfD;1;1;59725;39,912457;37135;25,559578;60,832099;14,352878;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;AfD;1;2;60795;40,562991;36601;25,147376;66,102019;15,415615;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;SPD;2;1;14837;9,91513;24094;16,583613;-38,420354;-6,668484;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;SPD;2;2;13377;8,925259;30718;21,105355;-56,452243;-12,180096;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;CDU;3;1;35506;23,727613;30798;21,197897;15,286707;2,529716;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;CDU;3;2;31886;21,274637;27024;18,567326;17,991415;2,707311;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;FDP;4;1;4279;2,85953;13991;9,629839;-69,416053;-6,770309;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;FDP;4;2;4500;3,002442;15431;10,602146;-70,837924;-7,599704;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Die Linke;5;1;11214;7,493986;22583;15,54361;-50,343178;-8,049624;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Die Linke;5;2;12797;8,538278;13629;9,36405;-6,10463;-0,825772;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;GRÜNE;6;1;3485;2,328923;5988;4,121469;-41,800267;-1,792546;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;GRÜNE;6;2;4910;3,275998;7134;4,901543;-31,174657;-1,625545;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;FREIE WÄHLER;7;1;4712;3,148891;6105;4,201999;-22,817363;-1,053108;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;FREIE WÄHLER;7;2;2568;1,713394;4004;2,75102;-35,864136;-1,037627;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Tierschutzpartei;8;2;1762;1,175623;3093;2,125101;-43,032654;-0,949479;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Die PARTEI;9;1;1772;1,184175;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Die PARTEI;9;2;832;0,555118;1483;1,018922;-43,897505;-0,463804;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;PIRATEN;10;2;159;0,106086;463;0,318112;-65,658747;-0,212026;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Volt;11;2;498;0,33227;191;0,13123;160,732984;0,20104;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;PdH;12;2;88;0,058714;133;0,09138;-33,834586;-0,032666;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;MLPD;13;1;145;0,096899;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;MLPD;13;2;81;0,054044;92;0,06321;-11,956522;-0,009166;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;458;0,306068;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;369;0,2462;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;BSW;15;1;13507;9,02633;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;BSW;15;2;15256;10,178946;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;dieBasis;16;1;;;3975;2,735945;;-2,735945;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;dieBasis;16;2;;;2720;1,868825;;-1,868825;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Bündnis C;17;2;;;679;0,466519;;-0,466519;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Team Todenhöfer;18;2;;;244;0,167645;;-0,167645;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;ÖDP;19;1;;;474;0,326249;;-0,326249;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;ÖDP;19;2;;;310;0,212991;;-0,212991;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Verjüngungsforschung;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;Partei;Verjüngungsforschung;20;2;;;579;0,397812;;-0,397812;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Übrige;1000;1;;;145;0,099802;;-0,099802;;AfD
BT;23.02.2025;Wahlkreis;164;Zwickau;LAND;14;System-Gruppe;Übrige;1000;2;;;1018;0,699435;;-0,699435;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;System-Gruppe;Wahlberechtigte;-4;;177951;;184973;;-3,79623;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;System-Gruppe;Wählende;-3;;141586;79,564599;137816;74,506009;2,735531;5,05859;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;System-Gruppe;Ungültige;-2;1;1596;1,12723;2065;1,498375;-22,711864;-0,371145;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;System-Gruppe;Ungültige;-2;2;859;0,606698;1673;1,213937;-48,655111;-0,607239;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;System-Gruppe;Gültige;-1;1;139990;98,87277;135751;98,501625;3,122629;0,371145;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;System-Gruppe;Gültige;-1;2;140727;99,393302;136143;98,786063;3,367048;0,607239;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;AfD;1;1;60672;43,340239;36388;26,804959;66,736287;16,53528;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;AfD;1;2;57139;40,602727;34112;25,056007;67,504104;15,54672;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;SPD;2;1;13975;9,982856;26413;19,456947;-47,090448;-9,474091;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;SPD;2;2;12388;8,802859;30436;22,355905;-59,2982;-13,553046;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;CDU;3;1;37770;26,980499;37637;27,725026;0,353376;-0,744527;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;CDU;3;2;30406;21,606373;26782;19,671963;13,531476;1,93441;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;FDP;4;1;3413;2,438031;11512;8,480232;-70,352675;-6,042201;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;FDP;4;2;4096;2,9106;13708;10,068825;-70,119638;-7,158225;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Die Linke;5;1;13336;9,526395;12655;9,322215;5,381272;0,20418;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Die Linke;5;2;10935;7,770364;12058;8,856864;-9,313319;-1,0865;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;GRÜNE;6;1;4526;3,233088;6378;4,698308;-29,037316;-1,46522;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;GRÜNE;6;2;4437;3,152913;6263;4,60031;-29,155357;-1,447397;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;FREIE WÄHLER;7;1;6298;4,498893;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;FREIE WÄHLER;7;2;2346;1,667057;2155;1,582894;8,863109;0,084163;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Tierschutzpartei;8;2;1770;1,257754;3181;2,336514;-44,35712;-1,078759;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Die PARTEI;9;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Die PARTEI;9;2;680;0,483205;1676;1,231059;-59,427208;-0,747853;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;PIRATEN;10;2;162;0,115117;340;0,249737;-52,352941;-0,134621;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Volt;11;2;352;0,25013;191;0,140294;84,293194;0,109836;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;PdH;12;2;88;0,062532;157;0,11532;-43,949045;-0,052788;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;MLPD;13;2;64;0,045478;73;0,05362;-12,328767;-0,008142;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;309;0,219574;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;BSW;15;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;BSW;15;2;15555;11,053316;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;dieBasis;16;1;;;2339;1,723008;;-1,723008;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;dieBasis;16;2;;;2048;1,504301;;-1,504301;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Bündnis C;17;2;;;779;0,572192;;-0,572192;;AfD
BT;23.02.2025;Wahlkreis;165;Vogtlandkreis;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
